n_train,n_positive_train,zero_ratio_train,ADI_train,CV2_positive_train,rho_interval_train,rho_magnitude_train,occurrence_binary_acf1_train,previous_gap_next_size_corr_train,rho_interval_abs_train,series_id,segment_start,descriptor_variant,dataset,rmse_point,rmse_hurdle,mae_point,mae_hurdle,delta_rmse,hurdle_occurrence_brier,hurdle_mean_p_hat_on_zero,hurdle_mean_p_hat_on_positive,hurdle_positive_magnitude_rmse
1576,1267,0.19606598984771573,1.2438831886345698,3.427341508416816,0.011970565076260676,0.1502162578918924,0.13936767444482615,-0.005990826812078907,0.011970565076260676,752167_47,0,raw,favorita,4.339906550064799,4.336017709441727,2.529388353938148,2.546357225804102,0.003888840623072376,0.12939528732682065,0.6562824666500091,0.7268215691721117,4.351917773724639
1576,1185,0.24809644670050762,1.329957805907173,0.8157246916969348,0.004874953267349862,0.3175039716826337,0.2093476144109062,-0.05980098372045381,0.004874953267349862,752167_48,0,raw,favorita,29.760199365355952,29.585133835077116,6.545681653987794,6.461798296088264,0.17506553027883598,0.08185143340450196,0.777099534869194,0.8646244500812731,31.072844040811706
1576,1382,0.12309644670050761,1.1403762662807526,0.5076343628838647,-0.0017350314691601167,0.4857757387317564,0.7908443884441636,-0.022604964730451153,0.0017350314691601167,759651_3,0,raw,favorita,2.2965339334039854,2.4555539348643785,1.8989471594492595,1.824023886805489,-0.15902000146039308,0.25377069899356147,0.49307037393252057,0.49642091621587303,2.6733347440115027
1576,1119,0.2899746192893401,1.4084003574620196,0.5690114068406144,0.0019586709554833956,0.3197024613881187,0.33217723565349144,0.002554410430466402,0.0019586709554833956,759651_8,0,raw,favorita,1.6215812362259021,1.4627133048038494,1.3599779378800165,1.227971572251547,0.1588679314220527,0.2077707679981551,0.7022795503338178,0.7018720308939616,1.3153680974846236
1576,1288,0.18274111675126903,1.2236024844720497,0.7732725837110682,0.0021688039021097194,0.2861080547561449,0.41068938147160033,0.013500228215547921,0.0021688039021097194,759694_25,0,raw,favorita,2.07152199572705,2.0791318546325606,1.6698905726273854,1.5119534390313285,-0.007609858905510691,0.24322342877889844,0.5127961352467537,0.5140935508534312,1.9580453659753634
1576,772,0.5101522842639594,2.0414507772020727,0.8288003739460912,0.15721248915463953,0.2258502746040009,0.2327186263945446,-0.08925087308613756,0.15721248915463953,759697_31,0,raw,favorita,1.3758281549079385,1.380581229811293,1.0532044704471315,0.9694017941753069,-0.004753074903354415,0.2957607378926538,0.5844514887287932,0.5860571842039785,1.7043578528184686
1576,1517,0.037436548223350255,1.038892551087673,0.4263300059197865,-0.0015005357144449872,0.14532151775489327,0.707097085538639,0.011355808341756075,0.0015005357144449872,759893_14,0,raw,favorita,8.429119393774492,8.192207551169542,7.169687293824696,5.772219056174869,0.23691184260495035,0.2773248385292485,0.0,0.4745814541266078,9.564882817381863
1576,1542,0.021573604060913704,1.0220492866407263,0.5938104551931044,-0.02122015915119361,0.4470901385085071,-0.021400778210116735,0.0034280034130543297,0.02122015915119361,759893_26,0,raw,favorita,5.70323181056808,5.270587328055143,4.631438283693223,3.9483844382422313,0.43264448251293697,0.16145177280835013,0.6536134779453278,0.6165652122439408,5.743048430545649
1576,1430,0.09263959390862944,1.102097902097902,1.0411679433959333,0.001436187699278786,0.15042115996290453,0.3147011029843972,-0.0014495287241335223,0.001436187699278786,759894_28,0,raw,favorita,2.3131739602663557,2.384044727906271,1.8894633366948081,1.806706930909838,-0.0708707676399154,0.22076094211306452,0.5517727613449097,0.5368224563477915,2.5595866683661432
1576,1485,0.057741116751269035,1.0612794612794614,0.46583683283660743,-0.004212681106281257,0.286809608461639,0.44314946546276507,-0.04218634966160052,0.004212681106281257,759894_40,0,raw,favorita,2.6687955567547705,2.818926165197184,2.2370277103923617,2.1671247595832464,-0.15013060844241366,0.10717977702467785,0.7133145928382874,0.6839648549815258,2.39205562946027
1576,1087,0.3102791878172589,1.4498620055197793,0.5414960341997929,0.02545269846758716,0.057104204896353684,0.09441122355105748,-0.049390928709881265,0.02545269846758716,759894_8,0,raw,favorita,1.0418791483063372,0.9888624671435026,0.8950679525732994,0.79561340347642,0.053016681162834645,0.2653273706998739,0.5030564876591287,0.49524213061776273,0.8106764044073023
1576,968,0.38578680203045684,1.628099173553719,0.4840905757308697,0.03164190385524739,0.08593701186511347,0.06345150325795001,-0.11662525942713149,0.03164190385524739,765519_23,0,raw,favorita,0.928260423523957,0.9268131484293881,0.7469259331978503,0.7246528322852793,0.0014472750945688784,0.2649255435410673,0.5415023170411587,0.5255212600935589,0.9033798506146818
1576,1107,0.29758883248730966,1.4236675700090333,0.6281265739648495,0.05996179347700663,0.18274141832671836,0.036290042387603604,-0.12143975951082538,0.05996179347700663,765519_27,0,raw,favorita,1.2631813739791493,1.2865249677262651,1.0448662617376872,1.0209968168111074,-0.02334359374711581,0.1462190772300792,0.7811834854739053,0.775029718875885,1.2888947176978112
1576,1040,0.3401015228426396,1.5153846153846153,0.9541653888282773,0.04272293589318162,0.04131240380736079,0.1412731977220378,-0.03376264589446801,0.04272293589318162,765520_51,0,raw,favorita,1.3753746804926472,1.4314851725657114,1.0878137598435085,1.1299209906941368,-0.05611049207306418,0.22050697213565365,0.7467115844289461,0.7184771289428075,1.2372074406854736
1576,1225,0.22271573604060912,1.286530612244898,1.8767631193541565,-0.003791329324757801,0.36106509386793395,0.42201905903444853,-0.017262174945395007,0.003791329324757801,767183_3,0,raw,favorita,3.661350950669212,3.636786103504715,2.5129667889504206,2.2280212356930686,0.024564847164497028,0.18027849828359221,0.6413308580716451,0.6286817263397906,3.6974340835981376
1576,922,0.4149746192893401,1.7093275488069415,2.278807194883725,0.022330743089529783,0.24470593550758463,0.22191631236877452,-0.055805040088959305,0.022330743089529783,767184_19,0,raw,favorita,3.116856452840442,3.2242418592561433,1.6420365813232602,1.5583118076125781,-0.10738540641570138,0.25632390548586903,0.6347333053126931,0.6138522745325015,3.809127786282209
1576,1287,0.1833756345177665,1.2245532245532245,0.6901790358907092,0.03050176935589764,0.028593039045162937,0.6430652680652653,-0.005267876402010306,0.03050176935589764,770449_10,0,raw,favorita,3.9360997152408017,1.7762220186191275,3.8432208555085317,1.7545517427580697,2.159877696621674,0.05381389812362466,0.23111568178449357,0.0,0.0
1576,1085,0.3115482233502538,1.4525345622119816,0.45190544299457497,-0.005100790680487136,0.06258415711904435,0.36490483122339784,0.07629301099425209,0.005100790680487136,770453_18,0,raw,favorita,2.1695319481854676,2.26675971581245,1.5602239214238667,1.598954432067417,-0.0972277676269826,0.07699826157100563,0.8210827906926473,0.8288947022878207,2.123737385108119
1576,1000,0.36548223350253806,1.576,0.5564228166396005,-0.010672367629443813,0.17376037069162645,0.2538629408248582,-0.06781125148662853,0.010672367629443813,770453_28,0,raw,favorita,2.032857911182084,2.06317883529276,1.573502011242367,1.5542121274130685,-0.030320924110676106,0.21088218579019377,0.8324946009594462,0.8326030676482153,2.0608425098831535
1576,956,0.3934010152284264,1.6485355648535565,0.5675444987827442,-0.018752248146227505,0.14714949964567153,0.38518564833277963,-0.046519516400070626,0.018752248146227505,770453_33,0,raw,favorita,0.7314746286906945,0.36648747310610996,0.684862840743292,0.3524324869116147,0.3649871555845845,0.10895527525666242,0.32590267931421596,0.0,0.0
1576,1299,0.17576142131979697,1.2132409545804466,0.4961017422946162,0.004479248058310124,0.1107636870846877,0.5679062111357417,0.039054233189480266,0.004479248058310124,770456_19,0,raw,favorita,12.535557963027498,13.567796647520728,9.757704655329386,10.370910241490318,-1.0322386844932296,0.039599829597951205,0.0,0.8102944904849643,12.311644684363023
1576,1223,0.22398477157360405,1.2886345053147996,0.3559942901076337,-0.005981753845413218,0.08167432170066335,0.08445439883016398,-0.033710794248954026,0.005981753845413218,771156_1,0,raw,favorita,2.2519348861032644,2.2918656066607266,1.7713648676872253,1.6888784276587623,-0.03993072055746216,0.22950689040913239,0.7288762969630105,0.7330516172306878,2.2957165727364672
1576,1404,0.10913705583756345,1.1225071225071226,0.41328672432182195,0.05748555454835578,0.23140810274489235,0.2521367521367523,-0.053707969148206185,0.05748555454835578,771156_15,0,raw,favorita,6.303190924219252,6.4039462847817425,2.7152390082677207,2.5937235199269795,-0.10075536056249046,0.19232085510890642,0.5712529838085174,0.5890481733792537,6.535945667892152
1576,1447,0.08185279187817258,1.08914996544575,0.4062699114072865,0.11402549978396287,0.43546861924401525,0.8347759257256339,-0.029291258587742286,0.11402549978396287,771157_48,0,raw,favorita,4.954335940920974,4.878420746248045,3.8657346339452836,3.6254788977759227,0.07591519467292951,0.23996815189570184,0.5241963917558844,0.5160162848969029,4.6787948371460315
1576,1298,0.17639593908629442,1.214175654853621,0.45832171981968933,-0.0006305793480025294,0.28540408740384277,0.38978420242326933,-0.02462195772198107,0.0006305793480025294,771157_9,0,raw,favorita,2.566495779464005,2.510578909911095,2.0098089973131814,1.8206691571644373,0.055916869552909976,0.13051081796217123,0.7071852900765159,0.7347103569605579,2.3610775961788364
1576,362,0.7703045685279187,4.3535911602209945,0.6420863047634913,-0.004305685986143854,0.0979627602990818,0.1642678533201539,-0.039935368921469434,0.004305685986143854,779122_6,0,raw,favorita,1.0715024011058087,1.022714047678389,0.8081774956413678,0.7489245913567997,0.04878835342741983,0.2866780565242417,0.6347940862178802,0.6433833324246936,1.1563756713592483
1576,562,0.6434010152284264,2.804270462633452,0.5794699338759701,0.054626704676785674,-0.041434328320850734,0.14237685884216908,-0.047123445729622876,0.054626704676785674,781794_26,0,raw,favorita,1.0164949648465067,0.9667281573401939,0.7020276254929957,0.5571097412279674,0.049766807506312793,0.21286121861595295,0.40143369417637587,0.3965366706252098,1.6196618613015215
1576,1476,0.06345177664974619,1.067750677506775,0.43512898191403226,0.02671161963449783,0.08357712483130192,0.1042160586672561,-0.058549743074082776,0.02671161963449783,781798_7,0,raw,favorita,3.608278275787689,3.5222340379182473,2.8270365113303777,2.641684425728662,0.08604423786944171,0.2210064707137909,0.5742009401321411,0.5624446747959524,3.3157046888970325
1576,1076,0.31725888324873097,1.4646840148698885,1.4205886331739084,0.03364911608101051,0.10982699946563242,0.3652655342732117,0.05762577605049257,0.03364911608101051,783243_43,0,raw,favorita,11.121884302126613,11.153870248434766,7.72556531996954,7.839988958267939,-0.031985946308152435,0.035315340671287006,0.9523776372273763,0.9478315666869834,11.071790367478423
1576,778,0.5063451776649747,2.025706940874036,8.370447658864851,-0.009919743823042592,0.6970497702956409,0.3497466398738197,-0.041380184846843616,0.009919743823042592,787426_5,0,raw,favorita,1.7401572228492863,1.2998609383287034,1.554876678046726,1.058961879994188,0.4402962845205829,0.21586484387654478,0.3780580125749111,0.4063938111066818,1.4284599103227076
1576,239,0.8483502538071066,6.594142259414226,0.33402810928697024,0.09638078014227984,0.24788974138924783,0.11213138576403693,-0.08497535291575894,0.09638078014227984,788708_34,0,raw,favorita,1.001343139774493,0.9412789781623951,0.6297723364439749,0.37314841754379724,0.06006416161209782,0.08918865538434526,0.26391881152435587,0.26655249297618866,4.272222891113468
1576,1182,0.25,1.3333333333333333,1.6045343880081278,0.040207787286710775,0.013126942291061783,0.06330768856828474,0.0562550780653719,0.040207787286710775,789223_1,0,raw,favorita,2.6247645896427514,2.781953071705875,2.130019778297061,2.1118811950797127,-0.15718848206312375,0.17734520559171119,0.7244297391489932,0.7303245067596436,2.627295042974097
1576,1246,0.20939086294416243,1.2648475120385232,0.9236046310336427,0.07377362170021164,0.06896124802865093,0.12016324579078504,-0.05120597671594923,0.07377362170021164,789223_4,0,raw,favorita,2.0050159022462015,1.7887088854322493,1.7669434079102107,1.4558794725508917,0.21630701681395226,0.24331229374863422,0.5206021166273526,0.52330649590918,1.7487360864469472
1576,1543,0.020939086294416244,1.0213869086195722,0.7422609461114239,0.0625543157089725,0.09585480879045558,0.073196548481323,-0.03383831410891407,0.0625543157089725,789223_49,0,raw,favorita,3.8412654396241384,4.300021356479912,3.0212708427792503,3.414686149074918,-0.458755916855774,0.22130342255934496,0.563427597284317,0.5353781703859568,4.294026665107155
1576,1252,0.20558375634517767,1.2587859424920127,0.43789403339092914,0.00839244083109626,0.21799655687751904,0.30948496341652015,0.03251485274721988,0.00839244083109626,793341_12,0,raw,favorita,1.2101794627139257,1.1493833969069802,1.0055132706960042,0.8273418368328185,0.06079606580694552,0.2729275311826068,0.436196836733049,0.4340127667166152,1.053761982350121
1576,1118,0.2906091370558376,1.4096601073345258,0.8036126789644419,0.103510672313545,0.3144067260866533,0.061943540216911966,-0.06477996075379482,0.103510672313545,793345_51,0,raw,favorita,1.5329344870871604,1.619410929111834,1.2268547955013456,1.1928117033981143,-0.08647644202467353,0.20955866246540847,0.6652082254489263,0.666245832045873,1.504470362492841
1576,964,0.3883248730964467,1.6348547717842323,0.47148187218864174,-0.003682405575252443,0.13421523829463836,0.05340201424778061,-0.014170255063510327,0.003682405575252443,794245_39,0,raw,favorita,1.5546886685493573,1.6272459717458574,1.1708678212903796,1.1334928919871647,-0.07255730319650011,0.2079183323665897,0.6548860337999132,0.6845353507159049,1.6529301753251102
1576,1396,0.11421319796954314,1.1289398280802292,0.45775611881879213,0.025073434210479275,0.07388377012282885,-0.009161996233116003,-0.007507480839198773,0.025073434210479275,795610_27,0,raw,favorita,2.600558477414506,2.714701461596175,1.9348561536698115,1.8893981462433225,-0.1141429841816688,0.1400535432444537,0.684155159526401,0.6884854849179586,2.471927947532212
1576,611,0.6123096446700508,2.579378068739771,0.3318592763892133,0.09674478480048031,0.029738469138759778,0.01700839202766238,-0.06954659037422511,0.09674478480048031,795612_27,0,raw,favorita,3.1701002114525325,3.2220135342988954,1.231474798350107,1.2422403082961129,-0.05191332284636285,0.244466410773791,0.6409803446796205,0.6725329905748367,4.117981798576982
1576,1433,0.09073604060913705,1.0997906489881368,1.0718628054490515,-0.003228221396841841,0.0820586200199548,0.3171704601563902,0.004285440926217695,0.003228221396841841,796396_2,0,raw,favorita,3.499464885163515,2.900002926412501,2.6997416771593548,2.3432501767362868,0.5994619587510139,0.13085069271618804,0.708372175693512,0.6768430554414098,3.0972960234658014
1576,1168,0.25888324873096447,1.3493150684931507,0.4282949461041246,-0.013614265268091598,0.08856198446793297,0.3229997078711499,0.010615803325691562,0.013614265268091598,796396_23,0,raw,favorita,3.336042491437841,3.535466558635757,2.641720939230817,2.6837538863931383,-0.19942406719791617,0.11469368029024646,0.9775402545928955,0.9739559759964814,3.497888562665869
1576,1363,0.1351522842639594,1.156272927366104,0.40494678041890964,0.006684663679788199,0.13965260752779035,0.1595479969214019,-0.033642611438274406,0.006684663679788199,796396_5,0,raw,favorita,4.154824609797288,4.275478573097174,2.9361680452490138,2.9340957828930447,-0.12065396329988598,0.13037829535216527,0.932387168208758,0.9375422249237696,4.113726830326613
1576,1353,0.141497461928934,1.1648189209164819,2.526850770970016,-0.005906393832857704,0.047644152709184866,0.34316564931408133,-0.01634895875497415,0.005906393832857704,801217_26,0,raw,favorita,2.192469804332941,2.131812352361066,1.814025805110023,1.6470697224140167,0.060657451971875,0.20492245440973464,0.5621163090070088,0.5763913643532905,1.9986084405228528
1576,1258,0.2017766497461929,1.2527821939586645,0.510474743364243,0.04082173926126084,0.3737936286011348,0.5956558318021994,-0.031202528007921455,0.04082173926126084,801217_4,0,raw,favorita,2.252967439822315,2.401755522240388,1.8206352222533453,1.8056162084851946,-0.14878808241807295,0.1429979363104465,0.6525026304381234,0.65906268900091,1.9931019007204513
1576,486,0.6916243654822335,3.242798353909465,0.24562932460484763,0.007775367676865326,0.04715298679521394,0.12310192723132159,-0.009907078210799879,0.007775367676865326,801934_1,0,raw,favorita,1.1021910570746751,1.2149873402341067,0.8438965107003847,0.8994103166319075,-0.11279628315943158,0.271896688552329,0.49145485539185374,0.4811237422020539,1.2861332273062014
1576,1061,0.3267766497461929,1.4853911404335534,0.46652822178872566,0.028147333497625764,0.11327541118351622,0.18742659875814582,0.06712971735114291,0.028147333497625764,801934_12,0,raw,favorita,1.4910325217854008,1.473895676735693,1.2785741552000953,1.2024302212964921,0.017136845049707805,0.19225337768039782,0.7231728926948879,0.7502522175429297,1.3913296367219874
1576,1472,0.06598984771573604,1.0706521739130435,0.3550847593216867,-0.0014622545184694508,0.26607105559151345,0.6845965300328087,0.03287947344735084,0.0014622545184694508,802831_37,0,raw,favorita,6.849145129278351,5.128564319232559,6.090309214024317,4.423597049145472,1.7205808100457913,0.18429112390506597,0.5175120656689008,0.6585845599571863,5.747251477444769
1576,1413,0.1034263959390863,1.1153573956121727,1.4227025108045974,0.11221900748343656,0.12605216605299355,0.14570634896665124,-0.04974429425828303,0.11221900748343656,804503_3,0,raw,favorita,3.822404396214709,3.899471903379537,2.5698233190036954,2.541938847019559,-0.07706750716482791,0.09911004934076798,0.7766558080911636,0.7348693445324898,3.657234052270342
1576,1400,0.1116751269035533,1.1257142857142857,1.0116372159363494,0.122575594224071,0.3235999134926488,0.14392663933375668,-0.11146983245796015,0.122575594224071,804503_50,0,raw,favorita,3.0028159377885633,2.870340833307618,2.4783943806375777,2.2223187060583207,0.13247510448094513,0.14795096457582105,0.6897945271597968,0.67767169713974,2.8922565568584977
1576,1419,0.09961928934010152,1.1106412966878083,0.4669655139527371,0.0009459942399462617,0.19414818233795778,0.3650232092879812,-0.047577317107705804,0.0009459942399462617,804932_6,0,raw,favorita,5.842246835574215,5.475509839494583,4.33060039792742,4.313414250101362,0.3667369960796325,0.016301644715716924,0.927234411239624,0.9247594411114612,5.379753367405138
1576,1098,0.3032994923857868,1.4353369763205828,0.4686968008020859,-0.0004709760111795991,0.045496666576945476,0.3354125854899147,0.0899220012353931,0.0004709760111795991,805311_18,0,raw,favorita,2.4424764508350356,2.466564148277813,1.4448055922985077,1.3126988056160154,-0.0240876974427775,0.253080811769932,0.6596034642528085,0.6495357429981232,2.8536649160289103
1576,1523,0.03362944162436548,1.0347997373604727,0.2626726304380075,-0.0016532532327883018,0.4288874504883668,0.7537319332415522,-0.04460801391532424,0.0016532532327883018,805321_3,0,raw,favorita,4.593762515207844,5.228980705107528,3.8095797357105075,4.159094623156956,-0.6352181898996836,0.08246111923670643,0.0,0.7147495164757683,4.536112899170519
1576,992,0.37055837563451777,1.5887096774193548,0.9421742615810025,0.0006585458611791207,0.5484873230714505,0.5140578326283568,-0.05256364215935871,0.0006585458611791207,805788_2,0,raw,favorita,2.0150175007814997,2.0266841057259417,1.522970432326907,1.4868850097769784,-0.01166660494444205,0.12417023298154102,0.7754763712485632,0.799538223279847,1.8741261330528132
1576,1246,0.20939086294416243,1.2648475120385232,6.816115707291143,0.04591518802944083,0.04475313467472247,0.5145205839629042,-0.01967687610582601,0.04591518802944083,805788_47,0,raw,favorita,4.881072485976546,5.147325559812815,3.7180406678290594,3.8695974208059765,-0.2662530738362694,0.02406388198202446,0.868533194065094,0.8834047295961035,4.898390140329954
1576,913,0.4206852791878173,1.7261774370208105,0.8256403537211375,-0.011432494655888852,0.30532749709260704,0.20781726190673178,-0.019841900586121314,0.011432494655888852,805788_5,0,raw,favorita,1.7246827966206235,1.6749442200699247,1.2850287356192158,1.2157705830676215,0.0497385765506988,0.23470463161695612,0.7432777705015959,0.7256711501824228,1.696046194790857
1576,1231,0.21890862944162437,1.2802599512591388,0.6459147824757195,-0.002414954305074675,0.4010446012988144,0.39995822805697434,-0.02177333469244556,0.002414954305074675,809183_48,0,raw,favorita,1.8669481838866928,1.7474836570249317,1.6194612788302558,1.3873885373274486,0.11946452686176112,0.22627560649783765,0.6459463015198708,0.6301608343919118,1.7927866410747455
1576,1338,0.15101522842639595,1.1778774289985052,0.38568048255071363,-0.00098087519535977,0.17948154294396537,0.5562440654433548,-0.04384709993283091,0.00098087519535977,809183_7,0,raw,favorita,2.6546289281667437,2.6257530947444736,2.051694398834592,1.9711033843812489,0.02887583342227007,0.08271156916050515,0.8176455597082773,0.8173124614434365,2.4555007435340794
1576,1348,0.1446700507614213,1.1691394658753709,0.47618548516355996,-0.0013004567573360526,0.4239350476514204,0.6634818413728628,-0.025512640704066027,0.0013004567573360526,809184_51,0,raw,favorita,3.589204289456228,3.7003494979423452,2.718378248668852,2.6559673292296275,-0.11114520848611731,0.057564596854682716,0.7230514287948608,0.7751397440232426,3.5147750876096016
1576,1454,0.07741116751269035,1.0839064649243466,0.6006197567696689,-0.015920584379097144,0.5180381967084731,0.2820688234950718,-0.08726827754158697,0.015920584379097144,812725_50,0,raw,favorita,2.2708987540119474,2.5555745683810906,1.790846518107823,1.8683942598955972,-0.28467581436914324,0.31190673029431715,0.431242436170578,0.4288330041878932,2.2599406798997643
1576,1374,0.1281725888324873,1.1470160116448327,0.6682420688399787,-0.03218575851393163,0.14376648523081897,0.15491073892377974,-0.05806152667999419,0.03218575851393163,812726_39,0,raw,favorita,3.4894288867115413,3.2377974423292426,2.8618841483479454,2.4108264531408037,0.2516314443822987,0.17213221984728116,0.6789758297113272,0.6590167561047514,3.151615554021684
1576,1077,0.3166243654822335,1.4633240482822656,1.5809408697928036,0.022850845411999738,0.12048478560292247,0.16602342517703064,-0.09633645628975991,0.022850845411999738,812751_6,0,raw,favorita,3.8232144696001806,3.621085873303539,2.6083322912454605,1.859301867939177,0.20212859629664148,0.1788291419201712,0.3167053351507467,0.2973878839984536,6.66343029384293
1576,437,0.7227157360406091,3.606407322654462,0.7449776917541324,0.03700480918836217,-0.04513784360016914,0.040379565096741094,0.0040144694372250276,0.03700480918836217,812757_10,0,raw,favorita,1.5556260846721444,1.5979106760046236,0.9969785193513546,0.93375725263641,-0.04228459133247919,0.29810610878352534,0.5285670669942066,0.45391434545700365,2.4985219242894656
1576,342,0.7829949238578681,4.608187134502924,2.9387720923579286,0.1207412634074169,0.0008847944671621844,0.07460834112526626,0.10841312414316075,0.1207412634074169,812757_33,0,raw,favorita,9.06735236279284,9.068994378271224,3.5945032275049016,3.887707800737449,-0.0016420154783833851,0.621448082388717,0.93751865322307,0.9386592483520508,15.73935353173892
1576,853,0.45875634517766495,1.8475967174677608,1.3970040267890778,0.044904460794000275,0.18260679696968685,0.2558040223035525,-0.050575597792609346,0.044904460794000275,812769_49,0,raw,favorita,1.5017637058479345,0.910904829861287,1.3960692027938508,0.7240513829248292,0.5908588759866475,0.10305316832589038,0.28930422142148016,0.3174068182706833,2.0348789070311604
1576,551,0.6503807106598984,2.8602540834845733,0.9951398845014867,0.2225962031259458,0.01434960588247878,0.2714329769736817,-0.027539693617867796,0.2225962031259458,812769_8,0,raw,favorita,1.2290384793442974,1.1989924178661289,0.990454188769772,0.7944419077109723,0.030046061478168573,0.23739871898950957,0.4289822280406952,0.3996017873287201,1.7630348229002886
1576,1498,0.04949238578680203,1.0520694259012016,0.5726554222577998,0.031048860462291644,0.33888959324744694,0.3309260832625324,-0.045770299956555245,0.031048860462291644,813769_37,0,raw,favorita,2.3849482471188,1.0559075675405674,2.3197673857212067,1.0389544843208223,1.3290406795782328,0.065343133123967,0.2538434103840873,0.0,0.0
1576,1278,0.18908629441624367,1.2331768388106417,0.5367765174843708,0.10253572063722652,0.29495018008580987,0.36098069900886776,0.09032090554831815,0.10253572063722652,813769_38,0,raw,favorita,1.5852731976469374,0.7187422251291394,1.53622509822959,0.7027151119850931,0.866530972517798,0.07555065904949897,0.271250383662326,0.0,0.0
1576,1462,0.07233502538071065,1.0779753761969904,0.5443563673301535,-0.0008898142012385263,0.43669091401730803,0.2736518851617159,-0.0015589948430428545,0.0008898142012385263,816606_51,0,raw,favorita,2.9464600428796195,3.2411509546649615,2.3257869879404702,2.4914967701548623,-0.294690911785342,0.14171484955232871,0.6581361378942218,0.6614751676460365,2.8323157974777415
1576,124,0.9213197969543148,12.709677419354838,0.12958702533429495,-0.03956274588894787,-0.08769344141488569,0.08086191947711288,-0.07684879438131298,0.03956274588894787,818588_13,0,raw,favorita,0.3448539647554739,0.14998536749110236,0.3360094813009103,0.14793019528899873,0.19486859726437156,0.060253591060874356,0.24438300196613585,0.0,0.0
1576,302,0.8083756345177665,5.218543046357616,0.40592439195484603,-0.01690850173803936,-0.022397974531234318,0.19292956618094423,0.10269414463008426,0.01690850173803936,818590_40,0,raw,favorita,0.952511488884715,0.9827949049257629,0.718220292812302,0.673138969710895,-0.030283416041047895,0.24768939967417034,0.4226039254919012,0.4355555120352152,1.1295615868888147
1576,292,0.8147208121827412,5.397260273972603,0.1850442844786235,-0.024581810604522403,0.009265135681256467,0.12134712093872434,0.0414899338123172,0.024581810604522403,818590_41,0,raw,favorita,0.831537487301289,0.8260012168865548,0.7000162780639672,0.6082625208156449,0.005536270414734146,0.23425040782348494,0.443459505926479,0.44970342825198995,1.0216810912699668
1576,583,0.6300761421319797,2.7032590051457976,0.39253695830660584,0.031099781627381716,0.019535531377221745,0.1258109472694075,-0.054393020975695094,0.031099781627381716,818590_46,0,raw,favorita,1.65494714478093,1.7025596070728988,1.2103847002699262,1.2345722296408244,-0.047612462291968694,0.19848224207887769,0.736318808534871,0.7461662732186864,1.6936253657891769
1576,1457,0.07550761421319797,1.081674673987646,0.3548514211901623,-0.04270297614029175,0.09745608306785325,0.00989607364606831,-0.09335944873755472,0.04270297614029175,819194_41,0,raw,favorita,1.669365100383499,1.5701143231197283,1.3502109476498194,1.1976388267108373,0.09925077726377074,0.23807348917047527,0.5033289131365324,0.5211123191393339,1.3833163187015556
1576,1500,0.048223350253807105,1.0506666666666666,0.3151003627725148,0.03544945092267613,0.02532041539588476,0.07600000000000018,-0.0474503658517829,0.03544945092267613,819206_3,0,raw,favorita,2.8018879325271215,2.932295670668275,2.23430719829741,2.151082396507263,-0.13040773814115347,0.11460518721689293,0.6753095587094625,0.6824649623882624,2.828258795524285
1576,1459,0.07423857868020305,1.0801919122686772,0.3121724937819043,0.060404127257094084,0.24422989425893252,0.21674535601442074,-0.06165440623922398,0.060404127257094084,819227_33,0,raw,favorita,3.5318784466023487,3.6752954138730747,2.896946038518633,2.7445603949683055,-0.14341696727072595,0.1135687509786033,0.6683944861094157,0.6852107025958873,3.4387145561099657
1576,1227,0.22144670050761422,1.2844335778321108,1.2567285796216212,0.03659508159549538,0.3739254127571456,0.40859567446139283,-0.02370432866481097,0.03659508159549538,819932_43,0,raw,favorita,65.75614750294109,75.88811143219739,51.833012421925865,59.74762566884359,-10.131963929256301,1.449838810425808e-05,0.0,0.99672812578224,75.76817108862174
1576,604,0.616751269035533,2.609271523178808,1.5182644436176622,-0.002045735051795175,0.035190397093568804,0.9086931612797613,-0.03092678487406984,0.002045735051795175,819933_48,0,raw,favorita,0.9861231267019442,0.4450025016955665,0.9628539000238691,0.439573381628309,0.5411206250063778,0.05381389812362466,0.23111568178449357,0.0,0.0
1576,1138,0.2779187817258883,1.3848857644991213,1.3323367393642127,-0.004017763456701393,0.0008631606626396478,0.7624701893803819,-0.037975664788840714,0.004017763456701393,819934_9,0,raw,favorita,2.937188070964756,1.3254487028180721,2.867880199636732,1.3092779538461141,1.611739368146684,0.05381389812362466,0.23111568178449357,0.0,0.0
1576,788,0.5,2.0,0.8870363935788793,0.25646903570119545,0.2444312711515565,0.18349254058656297,-0.1385402330703218,0.25646903570119545,820645_1,0,raw,favorita,3.562883280853677,3.670215297602874,2.5460862063226246,2.569927228348596,-0.10733201674919712,0.07116479582376248,0.9980899194876353,0.9982618827086228,3.7110888745146564
1576,1336,0.15228426395939088,1.1796407185628743,0.5985910471531601,0.04593757055245098,0.3174729012005182,0.2342962057094779,-0.07247954076136552,0.04593757055245098,820645_49,0,raw,favorita,6.312628638598356,6.125663907128534,4.856163098698571,4.769990043980735,0.1869647314698213,0.005814046983719969,0.0,0.9459839747065589,5.991199454082304
