dataset,series_id,regime,rho_interval_abs_train,relative_gain,delta_rmse,rmse_point,rmse_hurdle,ADI_selection,CV2_selection,zero_ratio_train,n_positive_train,n_positive_test
favorita,581078_43,smooth,0.0051272380518629,-0.12131613216168337,-0.649003219125877,5.349686043904876,5.998689263030753,1.064145847400405,0.4005604219161595,0.0602791878172588,1481,84
favorita,582864_6,smooth,0.0070921985815602,-0.2429447052733676,-3.89843810539859,16.046606576636307,19.945044682034897,1.0076726342710998,0.2012940633796046,0.0076142131979695,1564,84
favorita,583925_38,intermittent,0.0158704680505424,-0.002028239075591231,-0.0014657319611411,0.7226623225932276,0.7241280545543688,3.7434679334916874,0.1863313506367075,0.7328680203045685,421,27
favorita,583927_7,intermittent,0.0781420480290247,0.02097932726109426,0.0466976301019932,2.225887871466356,2.1791902413643625,7.035714285714286,0.4852795264799449,0.8578680203045685,224,3
favorita,583968_8,smooth,0.0306534850463222,-0.002408495738080528,-0.0073924198425889,3.069309912285896,3.076702332128485,1.0809327846364882,0.4058908105735197,0.0748730964467005,1458,82
favorita,583977_31,erratic,0.0796388152066836,-0.04144732053351151,-0.1099754815743585,2.6533797639690544,2.763355245543413,1.1370851370851371,0.5743655168259969,0.1205583756345177,1386,81
favorita,583978_10,intermittent,0.1083851138748556,0.0011756887290205154,0.000993345500115,0.8449051824648959,0.8439118369647808,1.3586206896551725,0.4013092857545299,0.2639593908629442,1160,28
favorita,584028_45,smooth,0.0057877813504823,-0.2649035013281411,-18.56839453560612,70.09493812845112,88.66333266405724,1.0063856960408684,0.1119919715441755,0.0063451776649746,1566,84
favorita,584030_10,smooth,0.0074059391667868,-0.14790062504614207,-0.2934169529244392,1.983879059557043,2.2772960124814823,1.0416391275611367,0.4011446886016029,0.0399746192893401,1513,83
favorita,584077_41,smooth,0.0103974027041464,-0.02163285106730899,-0.0673343180864263,3.112595648022567,3.1799299661089933,1.0457863304578634,0.3166257678704601,0.0437817258883248,1507,81
favorita,584078_23,intermittent,0.045670547696448,0.2227806894948655,0.4576006078397456,2.05404071994441,1.5964401121046643,1.5241779497098646,0.3514353786128721,0.3439086294416243,1034,10
favorita,584099_4,smooth,0.014412694967873,-0.06720546206132658,-0.2024773897936507,3.012811512386974,3.215288902180625,1.1822955738934733,0.4699027156731303,0.1541878172588832,1333,60
favorita,584099_45,smooth,0.0081142486205777,-0.2632729435039858,-2.0792808035865558,7.897814245219151,9.977095048805706,1.0135048231511254,0.3157515269159957,0.0133248730964467,1555,84
favorita,584129_39,intermittent,0.0844905924001376,-0.002688116003476928,-0.0027213665312122,1.012369454179903,1.0150908207111156,63.04,0.3692225022432578,0.9841370558375636,25,9
favorita,584188_2,smooth,0.0079122133444017,-0.009708831003426939,-0.0263811344424795,2.7172307802214,2.74361191466388,1.0936849410131853,0.2681370725544567,0.0856598984771573,1441,82
favorita,584188_51,smooth,0.0657837287148889,-0.06610162217930374,-0.291075399434316,4.403453195819618,4.694528595253934,1.092169092169092,0.2837796333855195,0.0843908629441624,1443,84
favorita,584246_2,lumpy,0.2003016971900866,-0.067073801564528,-1.0057570257007402,14.994781900548114,16.000538926248854,3.65661252900232,3.1975307648214786,0.7265228426395939,431,19
favorita,586823_37,smooth,0.0975749805456808,-0.0447231667032218,-0.0735032295859463,1.6435157660839614,1.7170189956699078,1.228371005455963,0.4536029884179401,0.1859137055837563,1283,68
favorita,586824_13,lumpy,0.1563115493814547,0.013398454001161816,0.0160935107112694,1.201146842006838,1.1850533312955684,1.7687991021324354,1.559392047140356,0.4346446700507614,891,34
favorita,586824_30,intermittent,0.1594253276751306,0.018872803830271852,0.0131347011494215,0.6959591837834677,0.6828244826340462,8.123711340206185,0.3694990069961249,0.8769035532994924,194,14
favorita,586911_24,intermittent,0.1588179121630506,0.07968658729913018,0.0657674383777252,0.8253263266356882,0.7595588882579629,1.7224043715846995,0.3750110385024839,0.4194162436548223,915,28
favorita,586911_38,smooth,0.0132307183534281,0.1989392989961943,0.2542164673905451,1.2778594710711644,1.0236430036806192,1.2567783094098883,0.4658846131507766,0.2043147208121827,1254,49
favorita,586967_3,intermittent,0.1740780814759892,-0.0025111637441392145,-0.0029147066645796,1.1606995646469536,1.1636142713115332,2.824372759856631,0.3967202176449913,0.6459390862944162,558,26
favorita,586969_9,smooth,0.0009644199850123,-0.12989298504095323,-0.4238453228929049,3.2630347417089007,3.6868800646018056,1.1137809187279153,0.3996934225196065,0.1021573604060913,1415,82
favorita,587156_8,smooth,0.0014357501794686,-0.03475648298986101,-0.0733308709888413,2.109847276844237,2.1831781478330785,1.0577181208053692,0.3621678576475388,0.0545685279187817,1490,77
favorita,587157_35,smooth,0.0159887031385232,-0.2694170850549786,-2.335087437499453,8.667183957628163,11.002271395127616,1.020064724919094,0.1925931082465655,0.0196700507614213,1545,84
favorita,587186_6,smooth,0.1742613118348507,-0.06538876034698538,-0.2533868843119715,3.8750831636411873,4.128470047953159,1.0471760797342191,0.3007323397823304,0.0450507614213198,1505,84
favorita,594045_18,lumpy,0.0036534255678654,0.12285904741813677,0.3283196339820788,2.6723276867407275,2.3440080527586487,1.3597929249352891,0.6329759120277546,0.2645939086294416,1159,34
favorita,594045_48,lumpy,0.0025697495149476,0.014404776725306158,0.0579964939915704,4.0261987462591335,3.968202252267563,1.8240740740740744,1.136172625424538,0.4517766497461929,864,45
favorita,598492_5,lumpy,0.0845464072313862,0.14360780383948207,0.113589631828455,0.7909711644599763,0.6773815326315212,3.565610859728507,5.167388227040984,0.7195431472081218,442,10
favorita,617096_48,erratic,0.0053863922195439,0.017456107135671285,0.0473090267664528,2.710170509310036,2.6628614825435832,1.0824175824175823,0.5309739732342867,0.0761421319796954,1456,75
favorita,617103_2,smooth,0.0078644421070914,-0.003356911151821489,-0.009092466780125,2.7085813025439616,2.7176737693240867,1.0409511228533683,0.285242042222364,0.0393401015228426,1514,81
favorita,617548_7,lumpy,0.2360751856522107,0.011075835807902626,0.01716771808646,1.5500155820485175,1.5328478639620575,1.347008547008547,0.505279872893572,0.2576142131979695,1170,68
favorita,617763_35,intermittent,0.0245724425758801,0.5500358724877034,0.174939158626058,0.318050453391054,0.1431112947649959,9.437125748502996,0.0544860925211909,0.8940355329949239,167,0
favorita,617763_40,intermittent,0.0259574327606906,0.5894417969475841,0.2491270788102488,0.4226491573898386,0.1735220785795898,4.3535911602209945,0.1981009183672025,0.7703045685279187,362,0
favorita,617763_41,intermittent,0.2079036452932688,0.5158811421365495,0.1899346142192611,0.3681751448262611,0.178240530607,2.849909584086799,0.2643356852487997,0.6491116751269036,553,0
favorita,619965_23,smooth,0.0162981663315906,0.01332710927406658,0.0165252600779068,1.239973330905566,1.2234480708276592,1.2730210016155088,0.4052654372792914,0.2144670050761421,1238,61
favorita,621300_15,erratic,0.0512494231817985,0.12776635785084603,2.937669663392583,22.992513152969483,20.0548434895769,1.0207253886010363,0.4955931974423339,0.0203045685279187,1544,75
favorita,622958_32,smooth,0.0738368513612804,0.038955506389137244,0.0563052657160767,1.445373733654697,1.3890684679386205,1.2132409545804466,0.4058164893358424,0.1757614213197969,1299,62
favorita,627885_6,lumpy,0.0215199041663286,-0.056444168217059686,-0.0778055299573445,1.3784511742318235,1.4562567041891683,1.5603960396039604,0.5644535191402978,0.3591370558375634,1010,67
favorita,627887_8,lumpy,0.0679678022559863,0.0020133001676690835,0.0027568125590222,1.3693003176043663,1.366543505045344,1.7414364640883977,0.587386803667189,0.4257614213197969,905,50
favorita,634054_41,intermittent,0.1193468682850359,0.05596568440657765,0.181804440351061,3.248498473283988,3.066694032932926,1.5983772819472617,0.3583443737534472,0.3743654822335025,986,71
favorita,638240_18,intermittent,0.0076048040869646,-0.0417695953517443,-0.0490760135247889,1.1749219285347825,1.2239979420595712,1.6213991769547325,0.417918422452798,0.383248730964467,972,44
favorita,638240_19,intermittent,0.0557030929816055,-0.04708563261866865,-0.0644935593735951,1.369707823528838,1.4342013829024332,1.3401360544217686,0.3628953417353305,0.2538071065989847,1176,57
favorita,638240_27,intermittent,0.0187886159609051,0.10620837247911086,0.168913824061194,1.590400268061881,1.421486444000687,1.3221476510067114,0.4395705541569391,0.2436548223350254,1192,52
favorita,638240_32,intermittent,0.0240397497892728,-0.03365050534734253,-0.0352380584479694,1.0471776897327412,1.0824157481807106,1.832558139534884,0.3334445772482334,0.4543147208121827,860,42
favorita,638296_30,intermittent,0.002404251490952,0.22151530140888132,0.0921568779921296,0.4160294002535877,0.3238725222614581,7.39906103286385,0.1663168309020437,0.8648477157360406,213,9
favorita,638296_35,intermittent,0.0256679427909557,0.2173772524209908,0.0918387130061517,0.4224853888036511,0.3306466757974994,16.081632653061224,0.1066806439627224,0.9378172588832488,98,10
favorita,638308_17,intermittent,0.0107125116012655,-0.010174857423247976,-0.0287291959778976,2.8235477690582504,2.852276965036148,1.6348547717842323,0.4648338253126692,0.3883248730964467,964,62
favorita,638308_44,smooth,0.0001213150551981,0.0555275201902368,0.1801351285307828,3.2440693896223247,3.063934261091542,1.0839064649243466,0.4590002994505988,0.0774111675126903,1454,79
favorita,638327_41,intermittent,0.0181855837999103,0.548734835513548,0.1728075510317154,0.3149199574143838,0.1421124063826684,34.26086956521739,0.1328270490961489,0.9708121827411168,46,0
favorita,638977_35,erratic,0.002358340885609,-0.1698872093118443,-1.1612871012062795,6.835635866350747,7.996922967557026,1.0563002680965148,48.31791794561924,0.0532994923857868,1492,84
favorita,638978_9,intermittent,0.1227313821700637,-0.07834779658470077,-0.4567597586532201,5.829899225811962,6.286658984465182,1.3221476510067114,0.4717679151501134,0.2436548223350254,1192,84
favorita,641042_38,erratic,0.0387398027350787,-0.061260535255336174,-0.2198665420007124,3.5890404986554643,3.8089070406561767,1.1153573956121727,0.6852166129501422,0.1034263959390863,1413,76
favorita,641627_3,lumpy,0.0143942440337249,0.037298956080936356,0.0584989608670212,1.5683806469028836,1.5098816860358624,4.594752186588921,1.1413599934730272,0.7823604060913706,343,15
favorita,645294_3,smooth,0.0940299514804439,-0.07139899712927812,-0.2474378719157544,3.465565090049271,3.713002961965025,1.1596762325239147,0.2653821405821782,0.1376903553299492,1359,83
favorita,648313_33,erratic,0.0372546656873016,0.062243009324410146,0.2068207198715081,3.3227943525924317,3.115973632720923,1.0513675783855905,0.5106173513390954,0.0488578680203045,1499,68
favorita,648313_54,smooth,0.0638099117447383,-0.02221369603859218,-0.0690997327219444,3.1106814733530355,3.17978120607498,1.0591397849462365,0.4161819125579744,0.0558375634517766,1488,80
favorita,651326_39,erratic,0.0643138797703452,-0.02772845017769435,-0.0471955648303015,1.7020628462050544,1.749258411035356,1.214175654853621,0.571659335759923,0.1763959390862944,1298,70
favorita,651326_49,erratic,0.0869818620859972,-0.0023998931656130386,-0.007185407175585,2.994052934747839,3.001238341923424,1.2730210016155088,0.6072836932231064,0.2144670050761421,1238,77
favorita,651525_35,erratic,0.0041589900261978,0.004280011481743791,0.0159769344743216,3.732918601380053,3.7169416669057314,1.047872340425532,0.7649984272151915,0.0456852791878172,1504,67
favorita,655749_46,intermittent,0.180104077606912,-0.04577588864262142,-0.0815347050363457,1.7811714300709314,1.862706135107277,1.4458715596330276,0.4527440387287234,0.3083756345177665,1090,55
favorita,655840_10,intermittent,0.0417006473787054,0.37303789003008414,0.1317905975961641,0.3532901110542301,0.2214995134580659,50.83870967741935,0.2735821387645514,0.9803299492385786,31,3
favorita,658609_39,erratic,0.0523056771158937,-0.05057331647893544,-0.207670582373038,4.106327147034859,4.313997729407897,1.0876466528640445,0.5987239230751209,0.0805837563451776,1449,79
favorita,658609_51,lumpy,0.0786455043086876,-0.0449588830078897,-0.1040433676233405,2.314189336178175,2.4182327038015154,1.8806682577565632,0.9543915072825472,0.4682741116751269,838,49
favorita,660320_11,smooth,0.0106757612450981,-0.09062113232807589,-0.4220096364221017,4.656856801284487,5.078866437706589,1.0207253886010363,0.1541386950555837,0.0203045685279187,1544,83
favorita,660502_24,smooth,0.0158829150559112,-0.043225419225032834,-0.2240349955982346,5.182945581901743,5.4069805774999775,1.1849624060150377,0.4440191064607085,0.1560913705583756,1330,74
favorita,660503_1,smooth,0.0002184435848877,-0.059238207942359164,-0.1366313345246683,2.306473123859779,2.4431044583844472,1.08914996544575,0.3053351796034496,0.0818527918781725,1447,84
favorita,663084_19,erratic,0.0980259795389277,-0.06151747202313951,-1.3950626778825566,22.677503349907003,24.07256602778956,1.0794520547945206,0.8299586377456397,0.0736040609137055,1460,82
favorita,664537_18,intermittent,0.0082952066951565,0.05639816516991434,0.0581898378710943,1.0317682799747487,0.9735784421036544,2.4625,0.4534111436752083,0.5939086294416244,640,43
favorita,664537_28,intermittent,0.003690120590717,0.04671643484149581,0.0414258281096544,0.8867506317682009,0.8453248036585465,1.7167755991285405,0.4371784952227271,0.4175126903553299,918,49
favorita,664539_10,smooth,0.003885275756537,-0.04663781734645371,-0.0735949288943125,1.5780097157550317,1.651604644649344,1.2198142414860682,0.4382278404874485,0.1802030456852792,1292,70
favorita,664539_48,erratic,0.3029729285902618,0.05406091049827008,0.1203832541102851,2.22680774335344,2.1064244892431545,1.1241084165477888,0.538825748894396,0.1104060913705583,1402,73
favorita,664545_6,erratic,0.0304958344503707,-0.053717422053777636,-0.3575296517969626,6.655748510027756,7.013278161824719,1.203053435114504,0.7675182175205716,0.1687817258883248,1310,81
favorita,668754_25,intermittent,0.0029088411140527,0.1915415486626561,0.1952160410136465,1.0191837874165983,0.823967746402952,1.6659619450317125,0.4806589110316673,0.399746192893401,946,22
favorita,671039_3,smooth,0.0688155167173951,-0.10471709861490429,-4.501529766702305,42.98753332783426,47.48906309453657,1.027379400260756,0.2536399402749956,0.0266497461928934,1534,84
favorita,671051_49,smooth,0.0026679947351568,-0.06039856789343706,-0.2141329648682002,3.545331823860479,3.759464788728679,1.206738131699847,0.4152026082429871,0.1713197969543147,1306,70
favorita,671055_18,intermittent,0.0097862735505663,0.0280065053278561,0.0408372958514944,1.458136078508746,1.4172987826572516,1.5557749259624876,0.4349359126925291,0.357233502538071,1013,70
favorita,671062_54,intermittent,0.0343384329822995,-0.01793534500335019,-0.0149303977268303,0.832456678365619,0.8473870760924493,1.972465581977472,0.2827609263146196,0.4930203045685279,799,33
favorita,671062_6,smooth,0.0684814580408304,0.26123299229632685,0.3676031066305008,1.4071848406250085,1.0395817339945077,1.1225071225071226,0.4338026988760024,0.1091370558375634,1404,45
favorita,671066_54,smooth,0.0147337060883315,-0.10327870904688129,-0.3744611833742786,3.62573454713013,4.000195730504409,1.0402640264026404,0.2816406885855531,0.0387055837563451,1515,81
favorita,671068_26,intermittent,0.0555254906922373,0.01610404046572072,0.018456034023371,1.1460499036038048,1.1275938695804335,1.5241779497098646,0.3642182502491439,0.3439086294416243,1034,43
favorita,671068_5,intermittent,0.0141041397265074,0.548734835513548,0.1728075510317154,0.3149199574143838,0.1421124063826684,9.974683544303796,0.3417703677740002,0.899746192893401,158,0
favorita,671076_28,erratic,0.0233099574581227,-0.040847140532694795,-0.0512623118475563,1.2549792024370718,1.3062415142846282,1.2823433685923515,0.6528495667137874,0.2201776649746193,1229,68
favorita,671079_47,smooth,0.0652311006097437,-0.0194415541998287,-0.0353704030137127,1.819319723627052,1.8546901266407647,1.1478514202476329,0.4712814831574617,0.1288071065989847,1373,64
favorita,671079_49,smooth,0.0248814780123868,-0.07484570470890359,-0.1065199846887339,1.423194358353905,1.529714343042639,1.1761194029850746,0.3660204738764728,0.149746192893401,1340,67
favorita,671684_25,erratic,0.0027968541756148,-0.05272883129810236,-0.1191901189768596,2.260435440016079,2.3796255589929385,1.248811410459588,0.7213743943338177,0.199238578680203,1262,71
favorita,671699_48,lumpy,0.0005611598751592,0.021719053438077108,0.0256998418840026,1.1832855403793294,1.1575856984953268,1.9290085679314568,0.5308254184133057,0.4815989847715736,817,58
favorita,671706_47,smooth,0.0159205356097243,-0.035648841526141575,-0.0370346236306438,1.0388731315009498,1.0759077551315936,1.316624895572264,0.3087611444789121,0.240482233502538,1197,51
favorita,671708_45,erratic,0.0193601177358836,0.006954470314558154,0.0132824716607127,1.9099185214591847,1.896636049798472,1.2039724980901452,0.572829243216253,0.1694162436548223,1309,63
favorita,673306_49,erratic,0.0022078254821896,-0.09494907000696401,-0.7708800463659884,8.118879377222425,8.889759423588414,1.2628205128205128,0.7132936833455392,0.2081218274111675,1248,57
favorita,673415_18,erratic,0.0032547727049888,0.015786577857259104,0.0391999392764859,2.483118230621508,2.443918291345022,1.2679002413515688,0.9134186719576374,0.2112944162436548,1243,80
favorita,673496_41,intermittent,0.1980627580134062,0.5582439058745409,0.2197797744906482,0.3936984751250312,0.1739187006343829,4.051413881748072,0.1896184253370465,0.7531725888324873,389,0
favorita,675524_12,intermittent,0.003789362153506,0.548734835513548,0.1728075510317154,0.3149199574143838,0.1421124063826684,3.510022271714922,0.4779843880076905,0.7151015228426396,449,0
favorita,679442_5,lumpy,0.0001514063686398,0.06859299227464036,0.1481691264281064,2.1601204658757287,2.0119513394476223,2.5584415584415585,2.3571649356883912,0.6091370558375635,616,25
favorita,679603_1,lumpy,0.0006053530864673,0.0035245158905884257,0.005456377180212,1.5481210326735244,1.5426646554933123,1.636552440290758,0.6117154447775724,0.3889593908629442,963,39
favorita,682321_5,intermittent,0.0073097600669548,0.050829163531548066,0.03601761695521,0.7086014101501984,0.6725837931949884,2.173793103448276,0.3242498316853746,0.5399746192893401,725,24
favorita,682884_7,lumpy,0.0247603355142253,0.01698327528991157,0.0622722194071343,3.666679032408156,3.6044068130010216,1.4084003574620196,0.9209254381946416,0.2899746192893401,1119,59
favorita,683721_15,erratic,0.0068857389103845,-0.011118900293143505,-0.0276103423457794,2.483190029395747,2.5108003717415266,1.205814843152257,1.4354710845434997,0.1706852791878172,1307,70
favorita,683721_26,lumpy,0.0112676952017547,0.12819366688172096,0.1430623318733035,1.1159859558842422,0.9729236240109388,2.0153452685421995,22.42695189839602,0.5038071065989848,782,27
favorita,683721_38,smooth,0.0192488733099648,-0.08238667294042251,-0.2456966049398037,2.9822372499187813,3.227933854858585,1.0207253886010363,0.2975700798725086,0.0203045685279187,1544,83
favorita,683722_32,lumpy,0.0034541780483992,0.07005999834291332,0.0347561198447087,0.4960907888491884,0.4613346690044796,5.669064748201439,3.068588367423491,0.8236040609137056,278,20
favorita,686034_24,lumpy,0.0072372854380477,-0.03398763412765991,-0.0333983700115365,0.9826623967437658,1.0160607667553023,3.7613365155131264,0.5363781211952483,0.7341370558375635,419,33
favorita,686034_27,lumpy,0.0199447348328286,-0.013566961750854381,-0.0115724375873373,0.8529866745300232,0.8645591121173606,6.278884462151394,3.5933530132069404,0.8407360406091371,251,39
favorita,686035_4,lumpy,0.0091393397187386,-0.012724301407697404,-0.0188792683157008,1.4837174718511483,1.5025967401668492,2.235460992907801,0.5617209161401411,0.5526649746192893,705,46
favorita,686036_54,erratic,0.0021270421717806,-0.013408408437489855,-0.028605327582492,2.133387248445656,2.161992576028148,1.0974930362116992,0.5557783458596735,0.0888324873096446,1436,78
favorita,686036_8,lumpy,0.181198314416671,0.023474949688393584,0.0444761512837703,1.8946217936202892,1.850145642336519,1.5241779497098646,0.6558429412814256,0.3439086294416243,1034,53
favorita,687549_48,erratic,0.0209405432224121,-0.01826290645745942,-0.107378071560066,5.879571896739788,5.986949968299854,1.216988416988417,1.7728310260488738,0.1782994923857868,1295,76
favorita,688279_12,intermittent,0.4921165213747082,-0.0008722925497246392,-0.0034991063813647,4.011390883103702,4.0148899894850665,25.83606557377049,0.4380452219926496,0.9612944162436547,61,46
favorita,688279_50,lumpy,0.0882638094036142,0.056917543557544095,0.0478388018098331,0.8404930856066843,0.7926542837968512,3.989873417721519,1.4520940997774814,0.7493654822335025,395,6
favorita,692106_51,intermittent,0.015772953097715,-0.033549453815951064,-0.0519446340406579,1.5483004380822694,1.600245072122927,1.5390625,0.4330552032978282,0.350253807106599,1024,60
favorita,692531_11,erratic,0.0007396033296001,0.011845285184315648,0.0715860780579644,6.043423771067292,5.971837693009327,1.0944444444444446,0.611860611164916,0.0862944162436548,1440,41
favorita,692531_48,smooth,0.0936205506839629,-0.13716146690801084,-0.6692850268638759,4.879541185665073,5.548826212528949,1.1028691392582226,0.470020487118045,0.0932741116751269,1429,54
favorita,692537_16,erratic,0.0913957934990422,-0.06047256323549583,-0.1208675791955657,1.9987176453043016,2.1195852244998674,1.1639586410635154,0.5514619873345817,0.1408629441624365,1354,66
favorita,696183_50,lumpy,0.2947669935846942,-0.02578030893221935,-0.0686250237098127,2.6619162668003367,2.7305412905101494,1.784824462061155,0.6557812817528239,0.4397208121827411,883,73
favorita,699688_11,erratic,0.0010912169555872,-0.24447479407830178,-12.066445673236302,49.35660430241161,61.42304997564791,1.228371005455963,1.1140433921723014,0.1859137055837563,1283,83
favorita,699692_27,lumpy,0.0190668332227022,-0.06737512048254923,-0.2806218997293372,4.165067130410859,4.445689030140196,1.4301270417422869,0.5845446031236488,0.3007614213197969,1102,59
favorita,699703_4,smooth,0.0136494429551658,-0.008732732635554557,-0.0524906536497766,6.010793624445284,6.06328427809506,1.1177304964539008,0.4586865453400193,0.1053299492385786,1410,84
favorita,700609_16,lumpy,0.1467765565911805,0.004409504584662293,0.005363184710748,1.2162782933490806,1.2109151086383323,2.118279569892473,0.554697077894302,0.5279187817258884,744,39
favorita,700609_31,lumpy,0.005375641956396,0.22109466670703046,0.1802256763393517,0.815151622712665,0.6349259463733132,1.7589285714285714,0.5901122426070414,0.4314720812182741,896,11
favorita,700609_46,erratic,0.001518106689723,0.08833952489319236,0.3803954014829886,4.306061210346205,3.925665808863216,1.0757679180887372,0.8873181669967216,0.0704314720812182,1465,44
favorita,716242_32,intermittent,0.2379659347990043,-0.011080141461291817,-0.0123416750885265,1.113855371941037,1.1261970470295637,1.4756554307116103,0.4621065360290547,0.3223350253807107,1068,61
favorita,716245_54,intermittent,0.0508757184998484,0.5487348801814759,0.1858558573065808,0.3386988216333453,0.1528429643267644,1.8942307692307687,0.3971711187358619,0.4720812182741117,832,0
favorita,716250_27,erratic,0.0251731329602265,0.11047236340804627,0.4720516194063595,4.273029062144402,3.8009774427380414,1.074301295160191,1.611138555834216,0.0691624365482233,1467,66
favorita,723210_10,intermittent,0.0833268336926856,0.548734835513548,0.1728075510317154,0.3149199574143838,0.1421124063826684,4.114882506527415,0.4174743297077227,0.756979695431472,383,0
favorita,724359_16,intermittent,0.1893624519395229,0.5649819191742756,0.2363966127303829,0.4184144743532287,0.1820178616228457,4.2026666666666666,0.3681692542550722,0.7620558375634517,375,0
favorita,724360_14,erratic,0.0169369648923107,-0.06574330222136524,-0.1935873270987973,2.944593906265411,3.1381812333642083,1.3133333333333332,0.7631706591056776,0.2385786802030456,1200,73
favorita,729337_37,intermittent,0.0140894783260509,0.23305024127776594,0.1123419478388214,0.4820503391151792,0.3697083912763578,2.402439024390244,0.377480589225746,0.583756345177665,656,9
favorita,729337_8,intermittent,0.0895477852445415,0.14621754483974267,0.1115352703605742,0.762803605291137,0.6512683349305628,2.413476263399694,0.4456553227488033,0.5856598984771574,653,21
favorita,730258_38,erratic,0.0122009639903896,0.033406497563417355,0.1210403909369355,3.6232589395867674,3.502218548649831,1.062710721510452,0.496067308662208,0.0590101522842639,1483,75
favorita,730258_40,lumpy,0.0171106455495245,0.042961033490706464,0.1258860623498758,2.930238221040657,2.804352158690781,1.467411545623836,0.9945480314386984,0.3185279187817258,1074,59
favorita,730259_9,erratic,0.0048518683153435,0.5604379930009046,0.5131955452217837,0.9157044162438776,0.402508871022094,1.2668810289389068,0.5630744756387588,0.2106598984771573,1244,0
favorita,732007_32,intermittent,0.0156899315011225,0.09085284713600918,0.0528851184641682,0.5820964354039202,0.529211316939752,13.35593220338983,0.2301133427585784,0.9251269035532996,118,22
favorita,736128_35,erratic,0.0198412636352974,0.043834691816134246,0.0672550402680343,1.534287968765409,1.4670329284973749,1.2628205128205128,0.690342850732383,0.2081218274111675,1248,53
favorita,738219_12,lumpy,0.007644198834795,0.5487353099832875,0.4509886105263488,0.8218691276493294,0.3708805171229806,1.5124760076775432,0.6909101854109327,0.3388324873096446,1042,0
favorita,740723_45,smooth,0.1540219017461249,-0.12243404710482836,-0.4580814307351493,3.741454616320399,4.199536047055548,1.0634278002699056,0.3513203261999498,0.0596446700507614,1482,83
favorita,740729_23,lumpy,0.0108796246305396,0.04746218833629634,0.1122861091760212,2.3658013486527607,2.2535152394767395,2.3987823439878238,1.107331082998283,0.5831218274111675,657,79
favorita,742738_25,lumpy,0.0047476852349137,0.025013099130289523,0.0345523339484279,1.38136956833897,1.346817234390542,1.8717339667458432,0.525884587347734,0.465736040609137,842,37
favorita,749421_24,smooth,7.584068255028492e-05,0.07019694060872804,0.4638075406536837,6.607232973854354,6.143425433200671,1.2618094475580464,0.2502380003350188,0.20748730964467,1249,63
favorita,749720_40,erratic,0.018457481872116,0.08939752350179003,0.2186987335346799,2.446362326024622,2.227663592489942,1.0187459599224304,0.8878407872441482,0.0184010152284263,1547,80
favorita,749729_35,intermittent,0.0031725053756018,0.06117518704696685,0.0364251806314565,0.5954240990467475,0.558998918415291,6.061538461538461,0.3733861869843489,0.8350253807106599,260,24
favorita,750855_26,intermittent,0.0217051404671999,0.2620312395177691,0.169656117872531,0.6474652342398515,0.4778091163673205,3.42608695652174,0.3961782162715544,0.7081218274111675,460,16
favorita,750856_39,erratic,0.0106732600645931,0.1310317162189172,0.1894142866675017,1.445560602679153,1.2561463160116513,1.155425219941349,0.6368302050398783,0.1345177664974619,1364,52
favorita,750857_37,lumpy,0.214005038457173,-0.1839957991802908,-0.515686036050889,2.802705487561632,3.318391523612521,3.152,8.674854458482063,0.682741116751269,500,39
favorita,750857_44,erratic,0.0315724595325041,0.025861699531898843,0.0826174925962921,3.194588681010249,3.1119711884139574,1.2928630024610337,1.0988303232804777,0.2265228426395939,1219,78
favorita,752167_47,erratic,0.0119705650762606,0.0008960655208150129,0.0038888406230723,4.339906550064799,4.336017709441727,1.2438831886345698,3.427341508416816,0.1960659898477157,1267,74
favorita,752167_48,lumpy,0.0048749532673498,0.005882538894636266,0.1750655302788359,29.760199365355952,29.58513383507712,1.329957805907173,0.8157246916969348,0.2480964467005076,1185,76
favorita,759651_3,erratic,0.0017350314691601,-0.0692434799884229,-0.159020001460393,2.2965339334039854,2.4555539348643785,1.1403762662807526,0.5076343628838647,0.1230964467005076,1382,81
favorita,759651_8,lumpy,0.0019586709554833,0.0979709976120622,0.1588679314220527,1.621581236225902,1.4627133048038494,1.4084003574620196,0.5690114068406144,0.2899746192893401,1119,60
favorita,759694_25,erratic,0.0021688039021097,-0.0036735593062528593,-0.0076098589055106,2.07152199572705,2.079131854632561,1.2236024844720497,0.7732725837110682,0.182741116751269,1288,64
favorita,759697_31,lumpy,0.1572124891546395,-0.0034547010005566035,-0.0047530749033544,1.3758281549079383,1.380581229811293,2.0414507772020727,0.8288003739460912,0.5101522842639594,772,31
favorita,759893_14,smooth,0.0015005357144449,0.028106357442264567,0.2369118426049503,8.429119393774492,8.192207551169542,1.038892551087673,0.4263300059197865,0.0374365482233502,1517,84
favorita,759893_26,erratic,0.0212201591511936,0.07585952962866552,0.4326444825129369,5.70323181056808,5.270587328055143,1.0220492866407265,0.5938104551931044,0.0215736040609137,1542,82
favorita,759894_28,erratic,0.0014361876992787,-0.030637889262662636,-0.0708707676399154,2.313173960266356,2.384044727906271,1.102097902097902,1.041167943395933,0.0926395939086294,1430,79
favorita,759894_40,smooth,0.0042126811062812,-0.056254068642474425,-0.1501306084424136,2.6687955567547705,2.818926165197184,1.0612794612794614,0.4658368328366074,0.057741116751269,1485,83
